DT_GERACAO,HH_GERACAO,AA_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,CD_RACA_COR,DS_RACA_COR,CD_IDENTIDADE_GENERO,DS_IDENTIDADE_GENERO,CD_QUILOMBOLA,DS_QUILOMBOLA,CD_INTERPRETE_LIBRAS,DS_INTERPRETE_LIBRAS,QT_ELEITORES,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_NOME_SOCIAL
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,172,85,2,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,4549,45 a 49 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,103,61,3,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,5559,55 a 59 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,189,172,3,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,6064,60 a 64 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,129,118,3,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,6569,65 a 69 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,39,25,2,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,7579,75 a 79 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,31,6,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,29,10,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,7579,75 a 79 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,1,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,9094,90 a 94 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,1,SOLTEIRO,9599,95 a 99 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,2000,20 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,7,5,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,2124,21 a 24 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,59,53,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,2124,21 a 24 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,131,116,2,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,48,40,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,55,54,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,3539,35 a 39 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,412,371,2,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,4044,40 a 44 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,16,16,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,4549,45 a 49 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,405,379,4,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,5054,50 a 54 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,55,46,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,5559,55 a 59 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,86,72,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,5559,55 a 59 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,35,31,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,6569,65 a 69 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,287,269,7,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,6569,65 a 69 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,40,36,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,7074,70 a 74 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,14,14,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,7579,75 a 79 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,74,16,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,8084,80 a 84 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,55,3,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,8084,80 a 84 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,69,8,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,9094,90 a 94 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,19,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,9094,90 a 94 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,11,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,9599,95 a 99 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,17,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,3,CASADO,9599,95 a 99 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,4549,45 a 49 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,23,19,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,5054,50 a 54 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,31,31,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,5559,55 a 59 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,14,14,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,5559,55 a 59 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,3,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,6064,60 a 64 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,34,33,2,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,6064,60 a 64 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,89,86,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,6064,60 a 64 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,23,22,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,7074,70 a 74 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,7,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,7579,75 a 79 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,17,14,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,8589,85 a 89 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,26,7,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,8589,85 a 89 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,9094,90 a 94 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,6,1,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,9094,90 a 94 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,9094,90 a 94 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,2,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,9599,95 a 99 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,6,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,9599,95 a 99 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,5,VIÚVO,9999,100 anos ou mais,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,3034,30 a 34 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,9,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,3539,35 a 39 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,4549,45 a 49 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,4,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,7,5,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,6569,65 a 69 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,8084,80 a 84 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,2,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,8084,80 a 84 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,8084,80 a 84 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,1,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,8084,80 a 84 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,2,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,7,SEPARADO JUDICIALMENTE,9999,100 anos ou mais,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,7,5,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,4044,40 a 44 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,95,84,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,5054,50 a 54 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,80,76,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,6064,60 a 64 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,26,24,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,6569,65 a 69 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,34,33,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,7074,70 a 74 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,46,43,4,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,23,15,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,4,FEMININO,9,DIVORCIADO,9599,95 a 99 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,0,NÃO INFORMADO,0,NÃO INFORMADO,8589,85 a 89 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,0,NÃO INFORMADO,3,CASADO,8084,80 a 84 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,0,NÃO INFORMADO,7579,75 a 79 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,1700,17 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,1800,18 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,163,8,1,2
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,1800,18 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,1900,19 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,227,12,1,1
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,2000,20 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,249,103,2,1
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,265,166,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,503,294,4,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,104,62,9,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,103,69,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,67,43,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,5559,55 a 59 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,163,142,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,5559,55 a 59 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,27,23,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,6569,65 a 69 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,11,8,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,7074,70 a 74 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,37,22,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,7579,75 a 79 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,8589,85 a 89 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,1,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,1,SOLTEIRO,9094,90 a 94 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,3,CASADO,2000,20 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,3,CASADO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,36,34,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,3,CASADO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,20,19,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,3,CASADO,2529,25 a 29 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,19,16,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,3,CASADO,3034,30 a 34 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,84,72,0,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,3,CASADO,4044,40 a 44 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,128,115,1,0
25/08/2025,19:25:01,2022,SP,72095,UBATUBA,144,2,MASCULINO,3,CASADO,4549,45 a 49 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,473,434,6,0
